ledger,date,clustering,exclude_contract_addresses,top_limit_type,top_limit_value,exclude_below_fees,exclude_below_usd_cent,hhi,shannon_entropy,gini,total_entities,tau=0.33,tau=0.5,tau=0.66,mpr,theil
dogecoin,2021-01-01,False,False,absolute,0,False,True,422.1532111066912,9.32635473397176,0.9932051547195516,3025886,5,22,176,0.1822356141915148,8.458178010600191
dogecoin,2021-02-01,False,False,absolute,0,False,True,680.2083034293643,8.692816980655602,0.9935823559260266,3069635,3,16,94,0.2441406497137304,8.91166763877186
dogecoin,2021-03-01,False,False,absolute,0,False,True,893.2663875882815,8.455168618913893,0.9934791842610962,3277151,2,15,83,0.2908003964199385,9.141808716102013
dogecoin,2021-04-01,False,False,absolute,0,False,True,878.8157801180834,8.634846321265837,0.9929887957833828,3483988,3,21,92,0.2898325740926162,9.078468790353888
dogecoin,2021-05-01,False,False,absolute,0,False,True,873.8615361584432,8.63190413075306,0.992466686967704,3689299,3,18,95,0.2881142755880128,9.137767013765323
dogecoin,2021-06-01,False,False,absolute,0,False,True,875.3534529822564,8.599740810997025,0.991589502423503,3945538,3,17,85,0.2871618864368574,9.227209781532748
dogecoin,2021-07-01,False,False,absolute,0,False,True,870.5578593587916,8.62498726155398,0.9915298681532428,4102704,3,17,100,0.2862456184839196,9.248771223895885
dogecoin,2021-08-01,False,False,absolute,0,False,True,862.9951704951883,8.720448631288601,0.9914399621516056,4170485,3,18,120,0.2853054819247961,9.19898851196289
dogecoin,2021-09-01,False,False,absolute,0,False,True,860.5854327544629,8.76474505859974,0.9910975419546176,4215405,3,20,128,0.2843681340229688,9.178997904286293
dogecoin,2021-10-01,False,False,absolute,0,False,True,861.4533000564489,8.711715919511644,0.9909799769973008,4291724,3,17,120,0.283469552941885,9.233697747472586
dogecoin,2021-11-01,False,False,absolute,0,False,True,628.8600775548509,9.223430396328048,0.9905912260730364,4448592,4,28,169,0.2407823695854157,8.914903425344225
dogecoin,2021-12-01,False,False,absolute,0,False,True,621.9058925512223,9.218599304793669,0.9904027547130926,4521072,4,25,172,0.2377299986758142,8.934413575017878
dogecoin,2022-01-01,False,False,absolute,0,False,True,621.5954971114107,9.209420274786684,0.990113390620757,4657550,4,24,158,0.236966654649201,8.9705164185259
dogecoin,2022-02-01,False,False,absolute,0,False,True,616.5812945414978,9.123600798138144,0.9904732094972608,4785806,4,21,142,0.2346837685816321,9.057166841904769
dogecoin,2022-03-01,False,False,absolute,0,False,True,616.61169035758,9.028748431127514,0.9907884147255877,4830238,4,19,129,0.2340079054324107,9.1321547806971
dogecoin,2022-04-01,False,False,absolute,0,False,True,651.5371733842342,8.299848645432773,0.9944020953837196,4120294,3,12,69,0.2302348778507627,9.478418390421664
dogecoin,2022-05-01,False,False,absolute,0,False,True,626.7645142709895,8.320335021138906,0.9943747150038234,4121980,3,13,70,0.2228818758210909,9.464627427213667
dogecoin,2022-06-01,False,False,absolute,0,False,True,603.2549876788327,8.396485000516053,0.9942329264239608,4185984,4,14,72,0.2226955416587092,9.427252454940712
dogecoin,2022-07-01,False,False,absolute,0,False,True,584.7430576640229,8.476139885050008,0.9941086958805104,4256345,4,15,80,0.2189348737627237,9.38870890547402
dogecoin,2022-08-01,False,False,absolute,0,False,True,1016.6743181939996,8.057082693612555,0.99407774881979,4353964,2,9,76,0.3056362042916845,9.701853099746817
dogecoin,2022-09-01,False,False,absolute,0,False,True,969.7870130619664,8.007436238307728,0.99447301779904,4366108,2,10,64,0.2983407358427352,9.739050700212893
dogecoin,2022-10-01,False,False,absolute,0,False,True,1008.8056648247886,7.961473268725291,0.994556751930706,4395702,2,10,65,0.3046565934915428,9.77766505387186
dogecoin,2022-11-01,False,False,absolute,0,False,True,925.7351001537152,8.072957615916453,0.994524103388105,4413423,2,11,72,0.2892537816596543,9.70441332682488
dogecoin,2022-12-01,False,False,absolute,0,False,True,893.2877807434529,8.174558455636966,0.9942546346491312,4423985,2,11,75,0.2837301719661953,9.636379285930747
dogecoin,2023-01-01,False,False,absolute,0,False,True,746.6843495642787,8.383872319264576,0.99411406377376,4468149,3,13,86,0.2562022377781255,9.501227326697796
dogecoin,2023-02-01,False,False,absolute,0,False,True,744.5606742849928,8.38498182194122,0.99411784680607,4459726,3,14,86,0.2554154628265654,9.498571378298305
dogecoin,2023-03-01,False,False,absolute,0,False,True,705.6119225235121,8.402321952086682,0.9941523320958692,4477595,3,13,88,0.2459145413805934,9.49055085855219
dogecoin,2023-04-01,False,False,absolute,0,False,True,694.9405238847813,8.445383615557676,0.9943233174799077,4541573,3,14,93,0.2451610874012008,9.474890143899568
dogecoin,2023-05-01,False,False,absolute,0,False,True,690.7988215841589,8.475443865108259,0.9946078250046628,4782585,3,14,97,0.2444371217566641,9.50576173428886
