ledger,snapshot_date,entropy,hhi,max_power_ratio,total_entities,theil_index
tezos-mirror,2024-04-22,2.8854137839918916,1764.0,0.27,14,0.6390409004924757
tezos-mirror,2024-04-18,3.260629963966437,1498.0,0.31,15,0.4479537347295977
tezos-mirror,2024-04-30,3.6006584402267072,1370.0,0.32,20,0.49994602755147816
tezos-mirror,2024-05-08,3.483830514693435,1570.0,0.35,21,0.6297151389149646
tezos-mirror,2024-05-07,3.2329579076261648,1546.0,0.26,18,0.6494560993561077
tezos-mirror,2024-05-09,2.8319645463805125,1852.0,0.3,12,0.5219384090186235
tezos-mirror,2024-05-14,3.490755862887215,1398.0,0.3,20,0.5761246891706184
tezos-mirror,2024-05-17,3.322639905616437,1554.0,0.29,20,0.6926537909599949
tezos-mirror,2024-05-20,3.495818237153981,1168.0,0.25,16,0.34947216740646053
tezos-mirror,2024-05-22,3.3794861152764866,1372.0,0.28,18,0.5478904853507853
tezos-mirror,2024-05-24,3.6466223207246204,1408.0,0.33,23,0.6078482357519133
tezos-mirror,2024-02-29,3.5550315184274686,1228.0,0.26,19,0.4802789053666985
tezos-mirror,2019-02-04,2.606027642667428,2496.0,0.35,14,0.8326966166390498
tezos-mirror,2022-05-07,3.220656461614373,3.220656461614373,1812.0,1812.0,0.36
tezos-mirror,2024-05-12,3.3602017424979604,1586.0,0.34,19,0.6153246152413636
tezos-mirror,2024-05-30,3.8003650561581344,1112.0,0.27,22,0.4568301295837655
tezos-mirror,2024-06-03,3.202381590126808,1576.0,0.29,15,0.4883284308287384
tezos-mirror,2024-06-06,3.5376296334112918,1558.0,0.35,23,0.683396209664799
tezos-mirror,2024-06-11,3.249750511193425,1362.0,0.26,15,0.4554947967452461
tezos-mirror,2024-06-12,3.5720197289146154,1100.0,0.21,18,0.41443635389449834
tezos-mirror,2024-06-15,3.282686958556626,1522.0,0.29,18,0.6149865479117366
tezos-mirror,2024-06-18,3.6151826292186535,1248.0,0.29,19,0.43858533251424003
tezos-mirror,2024-06-23,3.169695381960438,1972.0,0.38,21,0.8474570204836677
tezos-mirror,2024-06-24,3.555146557129621,1152.0,0.24,18,0.4261319453443708
tezos-mirror,2024-06-26,3.37416867729281,1382.0,0.29,17,0.4944178386570242
tezos-mirror,2024-06-25,3.524021514842663,1496.0,0.34,21,0.6018568604776424
tezos-mirror,2024-06-13,2.331805724922381,2754.0,0.41,11,0.7816107089548828
tezos-mirror,2024-07-04,3.5767894522284926,1346.0,0.3,22,0.6118009290895838
tezos-mirror,2024-07-12,3.4562794138049773,1342.0,0.3,17,0.43750301314991497
tezos-mirror,2024-07-17,2.9825128217180494,1764.0,0.34,13,0.49762900410378375
tezos-mirror,2024-07-14,3.424556675074383,1406.9690992767921,0.2564102564102564,18,0.5166499539006153
zcash,2009-11-23,0.8267463724926178,6152.0,0.74,2,0.12009026342852486
zcash,2010-05-27,0.6204534362146307,7990.0,0.89,4,0.9562288111389896
zcash,2010-08-23,1.7062814048012773,3738.0,0.54,5,0.4267337674542323
zcash,2010-11-23,1.7699085836981592,3458.0,0.48,6,0.5649523245888298
zcash,2011-02-19,2.768105371774951,2312.0,0.42,15,0.789345767163563
zcash,2011-04-26,3.0516084567457824,1868.0,0.35,18,0.7751579599299393
zcash,2011-05-20,3.064109102178821,1760.0,0.3,20,0.871853688450676
zcash,2011-06-07,1.7735280050047373,4484.0,0.64,10,1.073269156680907
zcash,2011-06-25,2.2318795029828613,3760.0,0.59,14,1.0920363447731565
zcash,2011-07-05,2.241955563577926,3182.0,0.52,10,0.748579915159323
zcash,2011-07-18,2.811292144520497,2374.0,0.44,16,0.823949498535077
zcash,2011-08-05,2.8792416665999316,2316.0,0.44,16,0.7768504788853206
zcash,2011-09-05,2.9464787905500756,2002.0,0.35,18,0.848028291646702
zcash,2011-09-24,2.9644531185063703,2132.0,0.41,16,0.7177864012449524
zcash,2011-10-27,2.850279084210312,2016.0,0.32,16,0.7969258112104204
zcash,2011-11-17,2.310994440029651,3250.0,0.54,11,0.7960359924021084
zcash,2011-12-30,2.322666372337772,2766.0,0.46,10,0.6926354456267226
zcash,2012-02-08,2.5764117198335637,2148.0,0.29,12,0.6990741302237656
zcash,2012-03-03,3.0309379099847416,1700.0,0.27,16,0.6717026554816042
zcash,2012-03-28,2.271248355823358,2400.0,0.35,8,0.5051321474894637
zcash,2012-04-10,2.697136391676071,1892.0,0.29,11,0.5283827873224771
zcash,2012-04-21,2.75111561639972,1850.0,0.3,12,0.5779786168860981
zcash,2012-05-04,2.5296123686842558,2256.0,0.39,9,0.4438308960731627
zcash,2012-05-10,2.4044127933197434,2298.0,0.31,8,0.41282959308799294
zcash,2012-05-17,2.752832066458906,1926.0,0.31,11,0.4897774873773714
zcash,2012-05-15,3.401996190738791,1162.0,0.17,16,0.41450465435351386
zcash,2012-06-14,3.4710190760118618,1074.0,0.19,15,0.3021231148948014
zcash,2012-07-05,3.1227065868297323,1468.0,0.23,14,0.47456206323825917
zcash,2012-07-31,3.0024977521584733,1432.0,0.21,11,0.3167224212521511
zcash,2012-08-18,3.0264465943886782,1410.0,0.22,11,0.3001223487826094
zcash,2012-09-06,2.7567677252813976,1962.0,0.33,12,0.5740608735505451
zcash,2012-09-30,2.5021404463362695,2488.0,0.43,11,0.663543677055382
zcash,2012-09-27,2.5712477573368093,2922.0,0.51,14,0.8568041960961665
zcash,2012-11-08,2.767425983464355,2110.0,0.38,14,0.7208238117686065
zcash,2012-12-13,2.874869620435972,1830.0,0.28,15,0.7153424292195758
zcash,2012-12-21,2.635416510352438,2132.0,0.35,12,0.6581751260360776
zcash,2013-02-08,2.8891456876107355,2258.0,0.42,17,0.8306101564619104
zcash,2013-03-19,3.057173783552904,1574.0,0.26,14,0.5199859410637823
zcash,2013-04-10,2.6664974117540963,1826.0,0.24,11,0.5496201098706271
zcash,2013-05-01,2.9910249629951737,1774.0,0.26,16,0.6993682021552614
zcash,2013-05-13,3.4843657668767145,1150.0,0.2,19,0.5292606718162537
zcash,2013-06-14,3.293417356625273,1670.0,0.31,22,0.8082194982063197
zcash,2013-07-19,3.334153431007026,1582.0,0.34,18,0.5793127076393756
zcash,2013-08-24,3.34271798902721,1220.0,0.19,16,0.4555931727385601
zcash,2013-09-18,3.203532311750584,1330.0,0.24,14,0.41853793989265703
zcash,2013-10-11,2.57560928407843,2294.0,0.36,14,0.8537810161322754
zcash,2013-10-24,2.5652062164622587,2242.0,0.37,11,0.6198298163027108
zcash,2013-11-03,2.6691749009187844,2702.0,0.48,15,0.8579191441089827
zcash,2013-11-28,2.6247500909430954,2752.0,0.47,17,1.0138752188445483
zcash,2013-12-13,1.878543047109991,4492.0,0.65,11,1.0957884561335913
zcash,2014-01-04,2.0580254615948137,4322.0,0.64,15,1.2815356548771848
zcash,2014-01-10,2.414073947060643,3480.0,0.57,15,1.0347416510339065
zcash,2014-01-22,2.432279498819812,3490.0,0.57,16,1.0866610452990708
zcash,2014-02-19,2.7504443885607217,2838.0,0.49,20,1.0892695003362043
zcash,2014-03-10,3.0729171917107845,2864.0,0.52,28,1.202220622646686
zcash,2014-03-29,2.680978802600341,3698.0,0.6,24,1.3197409321845404
zcash,2014-04-19,2.4144938192740617,3878.0,0.61,19,1.2708393958572097
zcash,2014-05-06,2.784885676027984,2902.0,0.51,22,1.1607067988377422
zcash,2014-05-23,2.9795679972975706,2258.0,0.43,19,0.8791598225529862
zcash,2014-06-01,2.630342939926647,2862.0,0.5,16,0.9493739295238678
zcash,2014-06-08,3.123292611108358,1840.0,0.37,16,0.6076872547863124
zcash,2014-06-16,2.835283623828673,2316.0,0.43,16,0.8073198722951516
zcash,2014-07-01,3.1187394038893395,2228.0,0.44,21,0.8827770130163236
zcash,2014-07-21,2.452038485763427,3392.0,0.56,16,1.0729651592083835
zcash,2014-08-02,2.827428853128948,2438.0,0.45,17,0.8733890062760454
zcash,2014-08-16,2.785071465823763,2298.0,0.4,16,0.8421242880460855
zcash,2014-08-28,2.912081373648511,2118.0,0.38,17,0.814712350350618
zcash,2014-09-06,3.2680611044396275,1552.0,0.29,18,0.6251244174562153
zcash,2014-09-19,2.822413420192673,2028.0,0.35,16,0.8162408176586776
zcash,2014-09-22,3.176092231751981,1724.0,0.34,18,0.6888723822589343
zcash,2014-10-03,2.789793573140032,2144.0,0.38,15,0.7743126515359414
zcash,2014-10-18,3.307913326101263,1316.0,0.26,15,0.41517940557844846
zcash,2014-11-08,3.647248354809002,1500.0,0.34,26,0.7300166240837225
zcash,2014-10-31,3.1451406301968765,1552.0,0.23,16,0.5925433619542864
zcash,2014-11-21,3.0148645451710383,1874.0,0.35,16,0.6828438629843337
zcash,2014-12-03,3.2458399813818586,1854.0,0.38,21,0.7946776060798425
zcash,2014-12-17,3.3820648089310956,1944.0,0.41,24,0.8337851435663453
zcash,2014-12-31,2.458609068421822,3004.0,0.51,13,0.8607714135858366
zcash,2015-01-15,3.2006251606559126,2120.0,0.43,21,0.8260181315855558
zcash,2015-02-07,2.939235505781736,2306.0,0.43,20,0.9584094697196954
zcash,2015-02-23,2.640305942422385,3006.0,0.52,16,0.9424681024340353
zcash,2015-03-23,3.249198916072173,1772.0,0.36,21,0.7923493699695664
zcash,2015-04-09,3.140028330159724,1932.0,0.39,19,0.7679371952378741
zcash,2015-04-27,3.2264557506194107,1750.0,0.36,19,0.7080302724231736
zcash,2015-06-03,2.773799129204023,3024.0,0.53,21,1.121871391876024
zcash,2015-08-17,4.038313442577853,1122.0,0.28,32,0.6665903258595606
zcash,2016-01-27,2.5907554574007112,2366.0,0.41,12,0.6891318089704055
zcash,2016-04-23,2.0719910345301833,3304.0,0.53,7,0.5097154053252326
zcash,2016-05-17,2.63744158641996,1968.0,0.27,12,0.6567714502694553
zcash,2016-06-24,2.3672215408575656,2186.0,0.3,7,0.305077212249122
zcash,2016-07-18,2.3097245496580947,2268.0,0.3,7,0.34493108958971525
zcash,2016-06-16,2.8117524039548214,1994.0,0.34,14,0.6900990783813254
zcash,2016-08-29,2.2376125809578626,2584.0,0.39,7,0.39491529737890835
zcash,2016-08-23,1.8206851003646833,4922.0,0.69,12,1.222903905782718
zcash,2016-09-24,2.4489885759577135,2478.0,0.41,11,0.7003857461497662
zcash,2016-09-03,3.036878894610094,1436.0,0.21,12,0.3799026062870097
zcash,2016-10-07,2.797741563044274,1730.0,0.24,11,0.4586485964388571
zcash,2016-10-12,2.7540666608903392,1932.0,0.26,12,0.5759331087177183
zcash,2016-11-03,2.6317819572149013,2214.0,0.36,12,0.6606944062959565
zcash,2016-11-15,2.386548619088163,2576.0,0.41,11,0.7436658262081797
zcash,2016-11-29,3.8497306975156094,3.8497306975156094,1036.0,1036.0,0.22
zcash,2016-05-04,3.607141269591081,3.607141269591081,1126.0,1126.0,0.19
zcash,2016-05-04,3.607141269591081,3.607141269591081,1126.0,1126.0,0.19
zcash,2016-06-15,3.64356044531489,1152.0,0.23,23,0.6099705660593938
zcash,2016-11-29,3.8497306975156094,3.8497306975156094,1036.0,1036.0,0.22
zcash,2017-05-09,2.498151134724612,2502.0,0.39,12,0.7533202341410071
zcash,2017-05-22,2.637848061447699,2192.0,0.36,12,0.65648970325001
zcash,2017-09-12,2.02237400337759,3562.0,0.52,11,0.9960924343194645
zcash,2017-08-10,2.9505390648957692,1826.0,0.29,15,0.6628923671377296
zcash,2017-08-02,2.7130824464524737,2550.0,0.44,16,0.8920232738545703
zcash,2017-06-25,3.4194342684610666,1488.0,0.3,22,0.7208712310644687
zcash,2018-02-27,2.3054554451265767,2614.0,0.36,10,0.7045651512979854
zcash,2017-07-11,3.401078530818107,1638.0,0.32,23,0.7780462214296167
zcash,2017-10-06,3.5106311610371144,1242.0,0.22,22,0.6576583620995523
zcash,2018-03-14,2.501845157646592,2494.0,0.38,15,0.9739032838819227
zcash,2018-05-14,2.8066544095285932,1874.0,0.29,13,0.6195247666906537
zcash,2018-06-09,3.2021457112053886,1458.0,0.24,18,0.6708134864320279
zcash,2018-07-17,2.518385521375182,2328.0,0.38,12,0.7392948260838046
zcash,2018-07-21,1.949668165240179,3924.0,0.59,9,0.8458175855725076
zcash,2018-08-30,2.742124864134545,1724.0,0.24,9,0.2965284590180364
zcash,2018-08-17,3.1073892319009673,1572.0,0.29,14,0.48517924462076867
zcash,2018-12-14,2.831852595014345,1972.0,0.32,15,0.7451595591066518
zcash,2018-12-25,3.2809944699693028,1538.0,0.3,19,0.6702269128744455
zcash,2019-05-04,3.7460462521320395,3.7460462521320395,980.0,980.0,0.18
zcash,2018-11-30,3.3738564969722846,1298.0,0.24,18,0.5517926394059715
zcash,2019-07-31,2.0515226572413523,3402.0,0.53,8,0.6574343959581455
zcash,2019-09-07,2.5620347695418615,2122.0,0.33,11,0.6220280957938801
zcash,2019-07-17,3.228046222804263,1466.0,0.23,18,0.6528606198422084
zcash,2017-11-11,4.055055545320267,884.0,0.17,28,0.5214541919224897
zcash,2018-07-04,3.7616636874835483,940.0,0.16,21,0.4371358585294737
zcash,2019-05-04,3.7460462521320395,3.7460462521320395,980.0,980.0,0.18
zcash,2020-01-08,2.0102090588263772,3544.0,0.55,9,0.8038538358746552
zcash,2019-11-16,2.841163235071988,1948.0,0.35,13,0.595605071560815
zcash,2020-01-31,2.932147333445333,1838.0,0.31,15,0.6756405439382152
zcash,2020-03-22,2.9408405894430865,1742.0,0.26,14,0.600621966566535
zcash,2020-02-14,3.1962108881187943,1414.0,0.21,15,0.492605635527669
zcash,2020-06-22,2.9924370420802604,1538.0,0.23,12,0.410707351066925
zcash,2020-01-29,2.915594913950371,1538.0,0.2,12,0.4639702555283843
zcash,2019-11-11,3.7818674938642203,1160.0,0.26,25,0.5974850342449091
zcash,2020-08-09,3.0347939585102366,1780.0,0.31,16,0.6690298463180543
zcash,2020-01-27,3.125853612930485,3.125853612930485,1624.0,1624.0,0.3
zcash,2020-01-27,3.125853612930485,3.125853612930485,1624.0,1624.0,0.3
zcash,2020-03-25,3.412001989776398,1438.0,0.26,21,0.6795028784449894
zcash,2019-04-07,3.9257258567514017,962.0,0.22,25,0.49777001560969003
zcash,2018-09-01,3.390364862714138,1518.0,0.3,23,0.785472370269338
zcash,2019-10-25,3.2469432911803464,1514.0,0.3,16,0.5219791345200939
zcash,2020-07-05,3.278725853382633,1638.0,0.29,21,0.771882856622251
zcash,2017-06-23,4.068579119142311,810.0,0.14,27,0.4757127206857706
zcash,2020-03-14,2.962832587769152,2222.0,0.41,20,0.9420532188706762
zcash,2019-02-22,4.045696924833056,942.0,0.17,29,0.5630324131384002
zcash,2020-12-19,2.205239438173758,3388.0,0.54,11,0.8693397737686321
zcash,2021-01-12,2.1883746071892087,2840.0,0.4,9,0.6803588883540417
zcash,2018-09-19,3.906695567794746,824.0,0.15,21,0.33660741960045937
zcash,2021-09-23,2.199869239242718,3056.0,0.48,10,0.7777519322124038
zcash,2021-10-29,1.8886253043376802,4288.0,0.63,11,1.0887999679625386
zcash,2021-12-03,2.340858224663289,2908.0,0.49,11,0.7753359942824527
zcash,2022-01-15,1.6632292315270594,4688.0,0.66,8,0.9265788892219701
zcash,2022-01-22,2.534995122850294,2622.0,0.44,12,0.7277819276511064
zcash,2022-02-01,2.767010478672339,2114.0,0.39,12,0.566961137916444
zcash,2022-02-20,2.2845602266500094,2920.0,0.48,9,0.6136880974143759
zcash,2022-03-20,3.0296302535057684,1692.0,0.29,15,0.608070532745574
zcash,2022-02-23,2.7757099212678438,2012.0,0.31,14,0.7150818236361848
zcash,2022-04-09,2.726762072353558,2192.0,0.41,11,0.507847830288708
zcash,2022-03-16,2.4326324938584385,2700.0,0.42,12,0.7987342953315149
zcash,2021-01-29,2.7652992979690234,2730.0,0.49,18,0.9736123461045396
zcash,2022-05-10,3.147665009187796,1728.0,0.35,17,0.6514182175905008
zcash,2019-11-15,2.9681417644532395,1870.0,0.34,17,0.7758542485232311
zcash,2022-01-14,3.2678887174200075,1600.0,0.28,20,0.730604422690657
zcash,2022-09-16,2.664347145672694,2044.0,0.35,12,0.6381219377320339
zcash,2022-09-23,2.313349329115255,2968.0,0.49,10,0.6990935278675658
zcash,2022-04-30,2.8797387562907426,1688.0,0.23,13,0.568866557789405
zcash,2022-02-08,2.9458410419770527,1994.0,0.31,18,0.8484703452719988
zcash,2022-11-30,2.7601961417128997,2134.0,0.33,14,0.7258351561945223
zcash,2023-01-27,2.45526348302973,2214.0,0.31,10,0.6007261322001972
zcash,2023-03-20,2.583067135551302,2024.0,0.3,10,0.5121393907896067
zcash,2022-03-11,2.87352447609459,1636.0,0.26,12,0.4931312609130411
zcash,2023-03-12,2.936978732299905,1564.0,0.26,11,0.36213674514016864
zcash,2023-01-13,2.867203257461711,1820.0,0.3,13,0.5775555034596604
zcash,2023-05-30,2.2316416954917906,3214.0,0.53,8,0.5325853924296852
zcash,2023-07-28,2.042536835743229,3308.0,0.49,10,0.886806444108794
zcash,2024-01-25,2.521103253252926,2398.0,0.39,11,0.6503996609055992
zcash,2023-12-15,2.9919125282648564,1944.0,0.34,18,0.8165360244474014
zcash,2024-07-14,0.0,10000.0,1.0,1,0.0
